100 10 1
10
	0	60	1	53	2	45	3	33	4	11	5	7	6	4	7	95	8	61	9	100	
	0	58	1	80	2	66	3	8	4	24	5	42	6	42	7	21	8	7	9	89	
	0	80	1	58	2	76	3	14	4	77	5	66	6	25	7	17	8	89	9	74	
	0	89	1	83	2	98	3	73	4	33	5	69	6	42	7	81	8	59	9	56	
	0	62	1	16	2	12	3	14	4	33	5	59	6	35	7	55	8	13	9	80	
	0	65	1	21	2	31	3	55	4	72	5	98	6	98	7	25	8	64	9	79	
	0	50	1	16	2	28	3	71	4	84	5	43	6	94	7	70	8	85	9	22	
	0	74	1	76	2	33	3	76	4	49	5	50	6	85	7	89	8	39	9	58	
	0	76	1	75	2	54	3	80	4	19	5	64	6	42	7	34	8	44	9	1	
	0	79	1	66	2	14	3	91	4	66	5	79	6	56	7	55	8	5	9	68	
	0	63	1	38	2	65	3	13	4	66	5	30	6	17	7	84	8	5	9	35	
	0	60	1	5	2	46	3	61	4	87	5	63	6	85	7	71	8	7	9	38	
	0	1	1	23	2	3	3	17	4	44	5	44	6	23	7	84	8	68	9	13	
	0	53	1	4	2	9	3	72	4	67	5	12	6	81	7	87	8	34	9	88	
	0	22	1	56	2	62	3	86	4	83	5	100	6	84	7	88	8	32	9	9	
	0	53	1	49	2	31	3	89	4	16	5	68	6	33	7	31	8	15	9	42	
	0	94	1	42	2	2	3	29	4	75	5	56	6	2	7	41	8	78	9	24	
	0	78	1	15	2	60	3	25	4	45	5	98	6	63	7	27	8	16	9	9	
	0	89	1	57	2	81	3	24	4	53	5	92	6	44	7	27	8	85	9	35	
	0	86	1	13	2	62	3	96	4	1	5	31	6	73	7	19	8	37	9	35	
	0	46	1	31	2	41	3	20	4	87	5	57	6	77	7	44	8	98	9	98	
	0	11	1	58	2	100	3	37	4	75	5	75	6	7	7	25	8	6	9	35	
	0	51	1	16	2	44	3	97	4	74	5	24	6	54	7	82	8	46	9	13	
	0	51	1	48	2	92	3	74	4	26	5	28	6	74	7	57	8	57	9	14	
