100 10 1
10
	0	31	1	5	2	15	3	98	4	17	5	11	6	98	7	51	8	67	9	9	
	0	57	1	84	2	24	3	73	4	35	5	87	6	56	7	22	8	25	9	50	
	0	31	1	62	2	10	3	50	4	51	5	62	6	47	7	61	8	12	9	86	
	0	16	1	91	2	64	3	49	4	47	5	85	6	72	7	22	8	33	9	69	
	0	100	1	1	2	23	3	38	4	7	5	83	6	42	7	19	8	56	9	56	
	0	59	1	62	2	45	3	71	4	63	5	47	6	13	7	13	8	6	9	44	
	0	1	1	12	2	99	3	51	4	27	5	59	6	92	7	78	8	87	9	83	
	0	24	1	44	2	59	3	80	4	32	5	6	6	47	7	2	8	98	9	27	
	0	82	1	71	2	41	3	57	4	77	5	49	6	29	7	18	8	62	9	66	
	0	78	1	38	2	85	3	40	4	69	5	44	6	34	7	72	8	99	9	65	
	0	30	1	94	2	11	3	10	4	88	5	42	6	87	7	72	8	24	9	71	
	0	95	1	29	2	64	3	46	4	46	5	31	6	27	7	75	8	25	9	14	
	0	72	1	71	2	50	3	57	4	27	5	21	6	30	7	81	8	83	9	94	
	0	67	1	68	2	4	3	100	4	94	5	57	6	79	7	96	8	5	9	77	
	0	21	1	12	2	9	3	10	4	81	5	68	6	2	7	77	8	19	9	30	
	0	68	1	33	2	54	3	53	4	42	5	44	6	36	7	27	8	34	9	19	
	0	1	1	54	2	61	3	9	4	86	5	81	6	45	7	81	8	69	9	72	
	0	49	1	68	2	83	3	9	4	39	5	38	6	1	7	55	8	30	9	98	
	0	72	1	97	2	84	3	77	4	48	5	93	6	67	7	96	8	91	9	7	
	0	96	1	6	2	88	3	8	4	24	5	63	6	87	7	68	8	75	9	76	
	0	92	1	72	2	87	3	77	4	65	5	98	6	51	7	13	8	40	9	42	
	0	97	1	10	2	78	3	1	4	74	5	72	6	78	7	57	8	60	9	64	
	0	46	1	89	2	34	3	5	4	36	5	73	6	40	7	23	8	64	9	21	
	0	54	1	72	2	26	3	18	4	96	5	76	6	92	7	1	8	24	9	2	
	0	35	1	61	2	92	3	26	4	67	5	73	6	86	7	54	8	4	9	63	
	0	42	1	4	2	95	3	72	4	23	5	73	6	42	7	3	8	14	9	52	
	0	77	1	78	2	52	3	38	4	38	5	95	6	31	7	74	8	92	9	61	
	0	41	1	55	2	28	3	84	4	10	5	21	6	17	7	46	8	3	9	21	
	0	94	1	17	2	40	3	28	4	30	5	45	6	38	7	83	8	76	9	51	
	0	37	1	82	2	17	3	12	4	50	5	74	6	12	7	88	8	57	9	18	
	0	88	1	16	2	44	3	90	4	41	5	11	6	63	7	43	8	45	9	36	
	0	23	1	75	2	5	3	45	4	90	5	72	6	61	7	99	8	52	9	80	
	0	12	1	86	2	70	3	73	4	33	5	29	6	85	7	48	8	44	9	20	
	0	89	1	48	2	34	3	42	4	71	5	35	6	53	7	49	8	48	9	96	
	0	22	1	90	2	9	3	25	4	12	5	57	6	17	7	37	8	10	9	74	
	0	6	1	3	2	25	3	70	4	84	5	49	6	9	7	97	8	79	9	100	
	0	70	1	74	2	44	3	57	4	99	5	76	6	15	7	68	8	44	9	24	
	0	40	1	65	2	93	3	80	4	40	5	87	6	3	7	27	8	68	9	78	
	0	85	1	84	2	74	3	23	4	59	5	9	6	31	7	43	8	8	9	79	
	0	89	1	29	2	43	3	36	4	53	5	3	6	70	7	90	8	68	9	19	
	0	70	1	7	2	40	3	21	4	26	5	67	6	70	7	61	8	94	9	89	
	0	100	1	84	2	31	3	42	4	69	5	91	6	50	7	61	8	60	9	94	
	0	11	1	4	2	71	3	44	4	2	5	88	6	24	7	72	8	9	9	27	
	0	18	1	90	2	15	3	14	4	55	5	16	6	12	7	91	8	1	9	74	
	0	77	1	69	2	4	3	50	4	96	5	63	6	31	7	84	8	27	9	8	
	0	35	1	75	2	74	3	31	4	12	5	53	6	54	7	100	8	42	9	100	
	0	32	1	67	2	9	3	46	4	68	5	5	6	81	7	63	8	64	9	55	
	0	47	1	64	2	48	3	10	4	36	5	80	6	20	7	49	8	64	9	34	
	0	60	1	96	2	6	3	36	4	20	5	9	6	54	7	67	8	25	9	79	
	0	42	1	93	2	89	3	7	4	89	5	62	6	79	7	88	8	11	9	81	
	0	98	1	23	2	26	3	5	4	40	5	63	6	41	7	10	8	18	9	20	
	0	92	1	4	2	43	3	91	4	55	5	31	6	14	7	66	8	96	9	84	
	0	86	1	24	2	76	3	57	4	18	5	79	6	58	7	81	8	50	9	8	
	0	5	1	14	2	65	3	13	4	43	5	66	6	52	7	26	8	30	9	68	
	0	15	1	77	2	78	3	16	4	27	5	91	6	58	7	48	8	20	9	57	
	0	1	1	94	2	50	3	89	4	17	5	68	6	44	7	78	8	35	9	62	
	0	36	1	7	2	77	3	42	4	22	5	54	6	86	7	66	8	3	9	62	
	0	96	1	91	2	66	3	99	4	64	5	56	6	28	7	66	8	86	9	29	
	0	77	1	50	2	15	3	22	4	87	5	73	6	37	7	56	8	10	9	73	
	0	2	1	58	2	97	3	30	4	9	5	58	6	93	7	40	8	35	9	6	
	0	43	1	35	2	86	3	22	4	1	5	27	6	8	7	41	8	90	9	39	
	0	87	1	4	2	74	3	94	4	48	5	72	6	19	7	16	8	86	9	51	
	0	57	1	83	2	65	3	25	4	53	5	69	6	5	7	61	8	41	9	99	
	0	9	1	91	2	12	3	60	4	20	5	98	6	37	7	33	8	100	9	70	
	0	25	1	61	2	98	3	4	4	91	5	44	6	73	7	23	8	20	9	90	
	0	98	1	60	2	17	3	85	4	10	5	62	6	33	7	92	8	100	9	91	
	0	55	1	46	2	54	3	95	4	8	5	7	6	51	7	81	8	25	9	84	
	0	30	1	77	2	6	3	30	4	66	5	26	6	23	7	17	8	15	9	33	
	0	8	1	30	2	77	3	11	4	21	5	94	6	67	7	87	8	99	9	28	
	0	94	1	48	2	3	3	26	4	1	5	62	6	80	7	55	8	86	9	81	
	0	15	1	76	2	87	3	4	4	83	5	21	6	35	7	52	8	95	9	45	
	0	28	1	72	2	90	3	18	4	30	5	1	6	74	7	59	8	9	9	34	
	0	45	1	47	2	92	3	1	4	68	5	74	6	53	7	42	8	69	9	64	
	0	86	1	22	2	40	3	22	4	91	5	12	6	18	7	2	8	78	9	4	
	0	95	1	27	2	69	3	85	4	95	5	5	6	77	7	45	8	67	9	95	
