100 10 1
10
	0	1	1	58	2	38	3	10	4	24	5	68	6	41	7	60	8	22	9	65	
	0	55	1	41	2	83	3	37	4	97	5	83	6	71	7	70	8	44	9	10	
	0	29	1	67	2	93	3	39	4	74	5	11	6	70	7	54	8	34	9	51	
	0	42	1	100	2	79	3	26	4	62	5	2	6	3	7	14	8	8	9	29	
	0	87	1	37	2	33	3	63	4	30	5	8	6	100	7	84	8	98	9	33	
	0	54	1	50	2	8	3	40	4	53	5	47	6	27	7	54	8	97	9	60	
	0	99	1	9	2	69	3	80	4	69	5	24	6	91	7	35	8	38	9	95	
	0	27	1	61	2	34	3	85	4	14	5	63	6	62	7	14	8	56	9	47	
	0	89	1	68	2	75	3	33	4	36	5	85	6	15	7	3	8	81	9	82	
	0	28	1	11	2	3	3	88	4	19	5	60	6	13	7	40	8	94	9	61	
	0	48	1	51	2	10	3	6	4	11	5	3	6	6	7	61	8	94	9	56	
	0	29	1	6	2	31	3	82	4	4	5	48	6	70	7	80	8	92	9	39	
	0	90	1	20	2	48	3	98	4	9	5	49	6	36	7	25	8	97	9	26	
	0	82	1	33	2	98	3	29	4	72	5	1	6	78	7	4	8	23	9	65	
	0	19	1	17	2	3	3	87	4	80	5	89	6	21	7	65	8	57	9	2	
	0	82	1	66	2	24	3	70	4	21	5	73	6	86	7	24	8	52	9	95	
	0	7	1	67	2	71	3	90	4	96	5	5	6	87	7	74	8	7	9	21	
	0	67	1	20	2	5	3	94	4	34	5	27	6	40	7	36	8	45	9	86	
	0	54	1	38	2	86	3	77	4	42	5	93	6	89	7	16	8	50	9	28	
	0	55	1	98	2	15	3	73	4	46	5	44	6	54	7	16	8	14	9	16	
	0	87	1	12	2	86	3	81	4	92	5	90	6	26	7	29	8	31	9	39	
	0	32	1	63	2	9	3	18	4	20	5	68	6	48	7	42	8	67	9	40	
	0	40	1	61	2	77	3	14	4	47	5	21	6	79	7	63	8	31	9	30	
	0	4	1	97	2	61	3	11	4	67	5	25	6	11	7	98	8	90	9	39	
	0	65	1	17	2	98	3	14	4	17	5	30	6	40	7	71	8	55	9	15	
	0	32	1	96	2	69	3	88	4	41	5	38	6	60	7	79	8	93	9	56	
	0	23	1	42	2	59	3	43	4	76	5	16	6	82	7	34	8	54	9	81	
	0	36	1	7	2	67	3	36	4	60	5	53	6	95	7	71	8	22	9	5	
	0	93	1	66	2	70	3	12	4	53	5	29	6	73	7	63	8	87	9	68	
	0	96	1	34	2	60	3	93	4	21	5	95	6	66	7	76	8	40	9	70	
	0	83	1	8	2	18	3	42	4	11	5	31	6	90	7	91	8	59	9	68	
	0	2	1	32	2	100	3	9	4	65	5	77	6	43	7	47	8	23	9	37	
	0	91	1	70	2	56	3	5	4	48	5	98	6	87	7	37	8	43	9	40	
	0	100	1	5	2	100	3	31	4	29	5	76	6	95	7	62	8	83	9	81	
	0	96	1	42	2	19	3	38	4	46	5	54	6	19	7	6	8	20	9	67	
	0	64	1	68	2	44	3	75	4	87	5	82	6	100	7	50	8	25	9	52	
	0	69	1	11	2	10	3	49	4	38	5	73	6	10	7	81	8	30	9	49	
	0	55	1	21	2	36	3	81	4	23	5	48	6	37	7	71	8	63	9	67	
	0	68	1	36	2	80	3	83	4	58	5	61	6	30	7	4	8	15	9	32	
	0	31	1	17	2	41	3	44	4	19	5	100	6	68	7	38	8	35	9	4	
	0	24	1	64	2	90	3	41	4	40	5	20	6	76	7	54	8	64	9	98	
	0	66	1	76	2	66	3	55	4	47	5	15	6	1	7	66	8	7	9	51	
	0	82	1	1	2	41	3	41	4	12	5	61	6	54	7	69	8	95	9	59	
	0	21	1	42	2	22	3	31	4	17	5	65	6	15	7	79	8	76	9	91	
	0	59	1	17	2	30	3	42	4	15	5	27	6	97	7	4	8	97	9	100	
	0	53	1	11	2	73	3	92	4	63	5	61	6	13	7	8	8	48	9	36	
	0	3	1	60	2	80	3	35	4	94	5	18	6	96	7	59	8	3	9	39	
	0	81	1	48	2	31	3	30	4	7	5	4	6	82	7	49	8	22	9	18	
	0	79	1	97	2	29	3	33	4	3	5	38	6	45	7	96	8	60	9	79	
	0	80	1	90	2	15	3	32	4	15	5	63	6	86	7	41	8	74	9	33	
	0	64	1	48	2	88	3	17	4	82	5	100	6	83	7	14	8	17	9	40	
	0	26	1	37	2	22	3	11	4	62	5	40	6	37	7	98	8	86	9	32	
	0	85	1	61	2	87	3	34	4	64	5	55	6	28	7	97	8	13	9	12	
	0	51	1	90	2	8	3	61	4	73	5	22	6	58	7	39	8	97	9	45	
	0	41	1	1	2	89	3	24	4	69	5	80	6	64	7	20	8	7	9	21	
	0	48	1	71	2	20	3	2	4	64	5	32	6	86	7	27	8	74	9	54	
	0	54	1	87	2	84	3	51	4	69	5	47	6	36	7	3	8	82	9	74	
	0	10	1	8	2	33	3	8	4	14	5	92	6	98	7	67	8	44	9	50	
	0	36	1	62	2	53	3	79	4	78	5	41	6	3	7	77	8	48	9	17	
	0	68	1	74	2	64	3	86	4	20	5	26	6	11	7	41	8	9	9	71	
	0	26	1	99	2	32	3	91	4	47	5	64	6	59	7	9	8	25	9	43	
	0	69	1	13	2	13	3	18	4	87	5	32	6	81	7	20	8	57	9	87	
	0	79	1	56	2	84	3	81	4	68	5	26	6	87	7	61	8	55	9	68	
	0	56	1	15	2	58	3	1	4	87	5	14	6	8	7	97	8	2	9	3	
	0	4	1	10	2	32	3	77	4	29	5	89	6	84	7	8	8	27	9	10	
	0	5	1	84	2	75	3	81	4	72	5	63	6	71	7	93	8	74	9	71	
	0	13	1	43	2	57	3	71	4	90	5	76	6	66	7	94	8	23	9	88	
	0	21	1	61	2	64	3	15	4	88	5	2	6	66	7	90	8	73	9	89	
	0	67	1	51	2	44	3	44	4	79	5	19	6	10	7	11	8	26	9	4	
	0	80	1	61	2	41	3	11	4	11	5	27	6	87	7	32	8	57	9	78	
	0	26	1	49	2	70	3	65	4	82	5	93	6	22	7	13	8	38	9	62	
	0	54	1	4	2	9	3	31	4	53	5	89	6	88	7	39	8	12	9	58	
	0	27	1	59	2	46	3	26	4	74	5	15	6	44	7	46	8	71	9	65	
	0	97	1	50	2	46	3	7	4	34	5	85	6	1	7	74	8	36	9	53	
	0	97	1	56	2	71	3	77	4	97	5	66	6	72	7	33	8	98	9	24	
	0	51	1	24	2	44	3	7	4	87	5	38	6	65	7	76	8	74	9	6	
	0	20	1	79	2	81	3	39	4	38	5	26	6	49	7	2	8	33	9	37	
